id,sex,employment,married,income,digital2
14182,F,unemployed,1,0,0
14183,M,employed,1,7144,.34927395
14184,F,employed,1,5349,.048602123
14185,F,employed,1,16074,0
14186,M,employed,1,8002,.44818959
14187,F,employed,0,32386,.47226977
14188,F,student,0,0,.62018728
14189,M,employed,1,41023,.54738158
14190,F,employed,1,5713,.68244249
14191,M,employed,0,9792,0
14192,M,student,0,0,.98216367
14193,M,employed,0,10207,.24554637
14194,F,employed,1,35952,.71805739
14195,F,employed,1,15121,.22006139
14196,M,unemployed,0,20624,0
14197,F,retired,1,13730,.097617812
14198,M,student,0,0,.31523839
14199,M,employed,1,6405,.9151836
14200,F,employed,1,7424,.069236621
14201,F,employed,1,10518,0
14202,M,unemployed,1,37828,.36309379
14203,M,student,0,6747,.94973373
14204,M,student,0,11205,.84341979
14205,F,employed,0,295996,.52576137
14206,F,employed,1,8261,.29629895
14207,F,employed,0,6367,.55787456
14208,M,retired,0,6690,.23163691
14209,F,employed,1,11077,.29709068
14210,M,employed,0,5596,.18251738
14211,M,student,0,0,.52973342
14212,F,retired,1,3503,.18257767
14213,F,retired,0,5657,.23277852
14214,F,student,1,0,.97252363
14215,M,employed,0,13296,.35063362
14216,M,student,0,0,.90751797
14217,F,student,0,3036,.86737269
14218,M,student,0,0,.85832113
14219,M,retired,0,10436,0
14220,M,employed,1,22275,0
14221,F,employed,0,14124,.010864859
14222,M,unemployed,1,11652,.042701226
14223,F,employed,0,12023,.71704823
14224,M,employed,1,11793,.81110537
14225,M,retired,1,11591,.21390888
14226,M,unemployed,0,6637,0
14227,M,employed,1,18789,.17067464
14228,M,employed,0,8704,.502244
14229,M,employed,1,12313,0
14230,M,employed,1,5740,.61208278
14231,M,employed,0,33364,.10925601
14232,F,unemployed,1,13817,.026629217
14233,F,student,0,0,.73483384
14234,F,employed,1,22941,.66579342
14235,M,employed,1,85966,.28392202
14236,M,retired,1,15822,0
14237,F,employed,1,10176,0
14238,M,unemployed,1,5284,0
14239,F,student,0,0,.87655061
14240,M,student,0,0,.72814578
14241,F,employed,0,15256,.74358958
14242,M,employed,1,5293,.18710135
14243,F,student,0,0,.92380065
14244,M,employed,1,9317,0
14245,F,student,0,10973,.59809208
14246,M,employed,0,18654,.5032683
14247,M,student,1,0,.48890355
14248,M,employed,1,9502,.14002571
14249,M,retired,0,17341,.015873995
14250,M,unemployed,1,0,.94026309
14251,M,employed,1,54214,.9671104
14252,M,employed,0,15386,0
14253,F,unemployed,1,25042,.60296619
14254,M,retired,1,6025,.27811074
14255,F,unemployed,1,0,.59182674
14256,F,unemployed,1,11469,0
14257,M,employed,1,32078,0
14258,M,employed,1,6054,.79623544
14259,M,employed,1,13974,.37121069
14260,M,employed,0,7605,0
14261,M,employed,0,7760,.33765787
14262,F,employed,0,8168,.80194068
14263,M,employed,1,12511,.0092522912
14264,M,employed,0,20966,.54985529
14265,M,employed,0,42799,.70278823
14266,F,unemployed,1,0,.0060880771
14267,M,employed,1,7235,.38127139
14268,M,employed,0,21814,.21879852
14269,M,student,0,0,.8385548
14270,F,unemployed,0,14501,.75801641
14271,M,employed,1,6572,.66412574
14272,F,employed,1,4971,.57223588
14273,M,retired,0,4231,0
14274,F,employed,1,9050,.62027133
14275,M,employed,1,81401,.41642556
14276,M,employed,0,19630,0
14277,M,retired,1,18167,.23161402
14278,M,employed,1,7166,.6444146
14279,F,unemployed,1,0,.64324695
14280,M,employed,1,7676,0
14281,F,student,0,0,.37780887
14282,F,employed,1,5692,.66306305
14283,M,employed,1,11229,.55480206
14284,M,employed,1,20864,.53666705
14285,F,employed,1,79718,0
14286,M,retired,1,5522,0
14287,F,retired,1,1684,0
14288,M,unemployed,0,0,.10864355
14289,F,unemployed,0,23695,.87580585
14290,F,retired,1,3394,.26163629
14291,M,employed,1,22145,.73228633
14292,M,employed,1,6480,.50846946
14293,M,student,0,23733,.29755342
14294,F,employed,1,35691,.27392989
14295,M,employed,0,15366,.79740828
14296,F,employed,1,20300,.40669432
14297,M,employed,1,8285,.53670865
14298,M,retired,0,44695,0
14299,M,employed,1,10895,.76444399
14300,F,retired,0,41540,.21069129
14301,F,employed,0,78553,.50143063
14302,M,employed,0,8743,.87331527
14303,M,employed,1,6794,0
14304,M,student,0,0,.45838875
14305,M,unemployed,1,1661,0
14306,M,employed,1,29769,.54599649
14307,F,student,0,0,.90139163
14308,M,employed,1,7213,.21326219
14309,M,employed,0,14238,.77103055
14310,M,unemployed,0,0,.32431847
14311,F,unemployed,1,0,.30454281
14312,M,employed,1,35878,.11252793
14313,M,unemployed,0,19598,.75903928
14314,F,employed,1,8613,.84357458
14315,F,student,1,3545,.21554747
14316,M,retired,0,4665,.22202571
14317,M,student,0,0,.99579537
14318,F,employed,0,67979,.75951648
14319,F,employed,1,6850,.80341953
14320,M,retired,1,7656,.27906716
14321,M,employed,1,155718,0
14322,M,employed,0,7398,.14049625
14323,F,employed,0,9100,.073156729
14324,M,student,0,17325,.47936133
14325,F,employed,1,9686,.60506612
14326,M,student,0,0,.98667639
14327,M,employed,1,13428,0
14328,M,employed,0,11984,.041839339
14329,F,employed,0,7200,.66526812
14330,M,employed,0,12121,.4671278
14331,F,employed,1,47917,0
14332,F,employed,1,7474,.43223473
14333,F,employed,1,7384,.51578903
14334,M,employed,1,9087,0
14335,M,employed,1,37935,0
14336,M,employed,1,7965,0
14337,M,student,0,0,.99251628
14338,M,student,0,4506,0
14339,M,employed,1,7336,.46991897
14340,F,employed,1,5709,.30032697
14341,M,employed,1,5769,.26974952
14342,M,unemployed,0,5585,.12972678
14343,F,employed,1,4220,0
14344,M,employed,1,6346,.80855006
14345,F,employed,0,14309,0
14346,M,employed,0,6470,.69088578
14347,F,student,0,5177,.89913231
14348,M,unemployed,1,25988,.5032531
14349,M,employed,0,5632,.64311761
14350,M,employed,1,7650,.67024505
14351,F,unemployed,1,14829,.75252128
14352,M,employed,1,7457,.62498671
14353,F,employed,1,18535,.30813876
14354,M,employed,1,7373,.8102572
14355,F,employed,1,4340,.77700877
14356,F,retired,1,4191,.21192536
14357,M,employed,1,70779,.18200095
14358,M,student,0,0,.35287842
14359,M,employed,1,30743,.54189622
14360,M,employed,0,9673,.71759075
14361,F,employed,1,17295,.47311059
14362,M,employed,1,6781,0
14363,M,employed,1,72599,.078842133
14364,F,student,0,0,.927082
14365,M,unemployed,1,6704,.51876724
14366,M,employed,1,60824,.62109178
14367,F,student,0,0,.067351416
14368,M,employed,1,11317,.74221545
14369,M,retired,1,3797,0
14370,F,student,0,8810,.28839189
14371,F,employed,1,20679,.71124631
14372,M,employed,1,6820,.55288327
14373,F,unemployed,1,11191,.56833518
14374,F,employed,1,74187,.51956463
14375,M,student,0,0,.94963789
14376,F,student,0,10276,.082365081
14377,F,unemployed,1,0,0
14378,F,student,0,4757,.8923049
14379,F,employed,1,6612,0
14380,F,employed,1,5156,.74796796
14381,M,student,0,0,.29534996
14382,F,employed,1,25593,.53836435
14383,M,retired,1,3866,.30836004
14384,F,unemployed,1,0,.74382204
14385,F,employed,0,11842,0
14386,M,employed,1,31047,.34699741
14387,M,employed,1,13188,.98127484
14388,F,employed,1,9396,.5896765
14389,F,employed,0,9686,0
14390,F,student,0,0,.6871981
14391,F,employed,1,11525,.58831757
14392,M,student,0,0,.23019877
14393,M,unemployed,0,6780,.13024727
14394,M,employed,1,57359,0
14395,M,employed,1,206448,.25626042
14396,F,employed,1,131342,0
14397,M,employed,0,37678,.13247816
14398,F,employed,0,6839,0
14399,F,employed,0,8784,.26034674
14400,M,employed,1,56364,.67543942
14401,F,unemployed,0,9801,.5251798
14402,M,employed,1,9010,0
14403,M,employed,1,61010,.64652574
14404,F,retired,0,24769,0
14405,M,employed,0,78114,.76829422
14406,M,unemployed,1,0,0
14407,F,employed,1,59853,.98380584
14408,F,student,1,16599,.35037199
14409,F,employed,1,5505,.0069978242
14410,M,employed,1,60967,.83782595
14411,F,employed,0,34001,.75900394
14412,M,employed,1,13993,.49902946
14413,F,employed,0,9517,.82003152
14414,F,employed,1,18159,0
14415,F,employed,1,12632,.56680691
14416,F,retired,1,22354,.203228
14417,F,employed,0,7296,0
14418,M,student,0,0,.63913208
14419,F,retired,1,7928,.25525719
14420,M,student,0,0,.83923686
14421,F,employed,1,12205,.49061304
14422,M,retired,1,34194,.20915839
14423,M,student,0,23393,0
14424,F,employed,1,18971,.75221455
14425,F,employed,1,8757,.046431579
14426,M,employed,1,6949,.68076098
14427,M,employed,1,12191,.63203931
14428,M,retired,0,6075,0
14429,M,unemployed,1,8592,.62023568
14430,M,employed,1,17473,0
14431,M,employed,1,52183,0
14432,F,employed,1,15453,.6078428
14433,F,unemployed,1,13223,.75037229
14434,M,student,0,3905,.93548846
14435,M,unemployed,1,6446,.81703752
14436,F,employed,1,8632,.53239518
14437,F,employed,1,60298,.051309504
14438,F,employed,1,5464,.34377593
14439,M,employed,0,9746,.070037521
14440,F,retired,0,47246,.03327284
14441,M,employed,1,29597,.13953553
14442,F,retired,1,3985,.033686712
14443,F,employed,1,19595,.6344806
14444,F,employed,1,42606,.139622
14445,F,employed,1,5041,.2104349
14446,F,employed,0,7464,.6557247
14447,M,employed,1,10099,.60261732
14448,M,employed,0,11041,.57821101
14449,M,retired,0,12414,.019894456
14450,M,employed,1,7718,.577676
14451,M,unemployed,0,6513,0
14452,F,employed,0,12563,.25806919
14453,M,employed,1,6473,0
14454,F,student,0,0,.74476326
14455,F,employed,1,4566,.58931416
14456,M,employed,0,10254,.57562959
14457,F,employed,1,4567,0
14458,M,student,0,0,.91873807
14459,M,employed,1,22009,.021478567
14460,M,employed,1,121239,.13484374
14461,M,employed,1,10529,.70397902
14462,F,unemployed,1,8651,0
14463,M,employed,1,32185,.16021135
14464,M,employed,1,10380,.027255896
14465,F,student,1,0,.10276306
14466,M,employed,1,12602,.62498546
14467,M,employed,0,48408,0
14468,M,unemployed,0,7785,.24783435
14469,F,retired,0,2290,0
14470,F,student,0,13383,.00048077779
14471,M,employed,1,27826,.011857473
14472,M,employed,1,32933,.68422627
14473,M,unemployed,0,24739,.78743541
14474,M,retired,1,12171,0
14475,M,employed,0,154387,0
14476,M,employed,1,11232,0
14477,F,student,0,0,.85471684
14478,F,employed,0,9755,.91500986
14479,M,unemployed,0,0,.48427007
14480,F,employed,1,6234,0
14481,M,retired,1,6266,.20303103
14482,M,student,0,0,.88462681
14483,M,employed,0,22946,.69562042
14484,M,employed,1,8703,.64758325
14485,M,employed,1,7188,.53478301
14486,M,student,0,0,.83364403
14487,M,employed,1,31643,.9023084
14488,M,employed,1,11851,.12451288
14489,M,employed,0,20321,.066365406
14490,F,student,1,10036,.76331258
14491,M,unemployed,1,0,.21568502
14492,F,student,0,0,.85509109
14493,F,unemployed,1,0,.18620014
14494,F,employed,1,8628,.62037665
14495,F,employed,1,11433,.87284714
14496,M,student,0,0,.75236386
14497,F,employed,0,29829,0
14498,M,retired,1,5688,.29813462
14499,M,unemployed,1,0,.84469771
14500,M,employed,1,8455,.23700838
14501,M,employed,1,19963,.50996649
14502,M,retired,1,4980,.28021976
14503,M,employed,1,13951,.73342377
14504,M,employed,1,7284,.40075219
14505,M,employed,1,21615,.47304815
14506,M,employed,1,8717,0
14507,M,unemployed,1,24643,0
14508,F,unemployed,1,0,.14384855
14509,F,student,0,0,.89442271
14510,F,student,0,0,.76506031
14511,M,student,0,2578,.8684116
14512,F,retired,0,4043,.22333923
14513,F,employed,1,147536,0
14514,F,employed,1,31212,0
14515,M,employed,0,6432,.40410089
14516,F,unemployed,0,7154,0
14517,M,student,0,25243,.12934372
14518,F,employed,1,16428,0
14519,F,employed,1,33198,.57984859
14520,M,employed,1,47260,0
14521,F,unemployed,1,0,0
14522,F,unemployed,1,8131,.81042886
14523,M,unemployed,1,0,.88328296
14524,F,employed,1,30296,.064637929
14525,F,employed,1,5725,.57047868
14526,M,employed,0,9653,0
14527,M,retired,1,448969,.29627556
14528,M,student,0,0,.39177805
14529,M,student,0,0,.98143792
14530,F,employed,1,14214,.61561567
14531,M,student,0,16100,.76606631
14532,F,retired,0,4462,.17073482
14533,F,unemployed,1,0,0
14534,F,employed,1,4154,.66529459
14535,M,unemployed,0,0,.57394934
14536,M,employed,0,13986,.1219687
14537,F,employed,1,6412,.18195213
14538,F,retired,1,12084,0
14539,M,employed,1,8351,.88523954
14540,M,employed,1,7588,.82977855
14541,M,employed,0,8825,.79468894
14542,F,employed,1,61047,.053977802
14543,F,retired,1,2522,0
14544,M,unemployed,1,0,.54345763
14545,F,unemployed,1,0,.96164554
14546,F,unemployed,1,31093,.80881792
14547,M,employed,0,10432,.34766275
14548,F,unemployed,1,7668,0
14549,F,unemployed,1,7228,.55126381
14550,M,retired,1,15458,0
14551,M,student,0,0,.93272883
14552,M,employed,1,27787,0
14553,M,unemployed,1,0,.70183158
14554,F,retired,1,3635,.18777801
14555,M,employed,1,8767,.23875874
14556,F,employed,1,15402,.56852162
14557,M,employed,1,12277,.96828598
14558,M,employed,1,8716,0
14559,F,unemployed,0,0,0
14560,M,unemployed,1,9759,0
14561,F,employed,1,4927,.44808286
14562,M,unemployed,1,0,.18728992
14563,F,employed,1,6027,0
14564,M,unemployed,1,0,.69605291
14565,F,employed,1,36160,.53067899
14566,M,employed,1,8022,.24387474
14567,M,employed,0,15125,.70128852
14568,M,employed,1,29848,.75126117
14569,M,employed,1,9778,0
14570,F,employed,1,19040,.52297735
14571,M,employed,1,20315,0
14572,M,employed,1,25029,.70250756
14573,M,unemployed,1,0,.31204471
14574,F,employed,0,162456,.61038035
14575,M,employed,1,71429,.29869211
14576,F,employed,1,12642,0
14577,M,unemployed,1,0,.80228996
14578,F,employed,1,9713,.85794652
14579,F,employed,1,29761,.51861399
14580,F,retired,0,5905,.29464564
14581,M,employed,1,6750,.027998442
14582,M,employed,1,6846,0
14583,M,student,0,0,.86806405
14584,M,employed,1,9561,.73290306
14585,M,employed,1,27303,.50349265
14586,F,employed,1,7476,0
14587,M,employed,1,20617,.29685625
14588,F,employed,0,19156,0
14589,M,employed,1,12070,0
14590,M,employed,0,18984,.17478964
14591,M,employed,1,24904,.67304069
14592,M,unemployed,1,0,.13630614
14593,F,unemployed,1,0,.17949255
14594,M,student,0,0,.9911027
14595,M,retired,0,4577,0
14596,F,retired,1,9678,0
14597,M,unemployed,0,27337,.91275573
14598,F,student,0,0,.86248028
14599,F,employed,1,17305,0
14600,F,student,0,0,.99383128
14601,F,employed,1,16139,.92573953
14602,M,retired,1,5416,0
14603,M,employed,1,7684,.31983677
14604,M,employed,1,14314,.46743652
14605,M,employed,0,7391,.55307138
14606,F,student,0,9803,.87998718
14607,F,employed,1,17971,.58543426
14608,M,retired,0,39595,.38858163
14609,M,retired,1,8449,0
14610,M,employed,1,5684,.75108409
14611,M,employed,1,22032,.92705655
14612,F,employed,0,14794,0
14613,M,employed,0,6104,.25442839
14614,F,employed,1,128625,.22857437
14615,M,employed,1,5999,.026323391
14616,M,employed,1,9240,.23379152
14617,F,employed,1,8054,0
14618,F,student,0,0,.75506639
14619,F,employed,1,7531,.5416984
14620,M,retired,0,3710,0
14621,F,retired,1,5007,0
14622,M,employed,1,123799,.84808064
14623,M,employed,1,33579,.30532369
14624,M,employed,1,77247,.57523435
14625,F,retired,1,254,.061318804
14626,F,employed,1,6188,.5160169
14627,F,unemployed,1,13513,.48005694
14628,F,employed,0,13880,0
14629,M,employed,1,16215,0
14630,M,employed,1,15593,.85808849
14631,F,retired,0,3666,0
14632,F,retired,1,3013,.39245981
14633,F,employed,1,5525,.54717422
14634,M,employed,1,6922,.6820215
14635,M,employed,1,45080,.38848019
14636,F,employed,1,12089,0
14637,M,employed,1,6941,.83299375
14638,F,employed,1,14425,.93147117
14639,M,student,0,0,.66681832
14640,M,employed,1,17252,.71184826
14641,M,employed,0,10609,0
14642,M,employed,1,36388,0
14643,M,employed,0,11348,.40213582
14644,M,employed,1,10632,.12184876
14645,M,unemployed,1,0,.52159673
14646,M,unemployed,1,0,0
14647,F,unemployed,1,0,.049109541
14648,F,student,0,9995,.92892528
14649,F,retired,0,58258,.23645623
14650,F,unemployed,1,12859,.55523092
14651,M,employed,1,13886,0
14652,M,retired,1,92002,.31549042
14653,F,unemployed,1,15323,.8578974
14654,M,employed,1,9538,.77096045
14655,M,unemployed,0,57970,.70824307
14656,M,retired,0,5564,0
14657,M,unemployed,1,0,0
14658,M,employed,1,10141,.84038013
14659,F,employed,1,12009,0
14660,F,employed,1,5875,.28957257
14661,F,student,1,0,.93389475
14662,M,unemployed,1,0,0
14663,M,employed,1,14275,.71826887
14664,F,unemployed,1,0,.26560369
14665,F,retired,1,5739,.15930007
14666,M,employed,0,101916,.75312155
14667,M,unemployed,1,7742,.68620318
14668,F,unemployed,0,0,0
14669,M,employed,1,18758,0
14670,M,employed,1,8655,.59256488
14671,F,employed,1,8612,.98375082
14672,M,employed,1,6488,.55396235
14673,M,employed,1,18331,.16585474
14674,M,employed,1,18592,.79524696
14675,F,employed,1,73738,.87341714
14676,F,employed,1,14956,0
14677,M,employed,1,10849,.51064181
14678,M,employed,1,8132,.24441221
14679,M,unemployed,1,16605,.029745746
14680,M,employed,0,8561,.50442362
14681,M,unemployed,0,0,.029476596
14682,M,student,0,3149,.99643451
14683,F,employed,1,4795,0
14684,M,retired,1,7298,.26364863
14685,M,unemployed,0,8574,.83558482
14686,M,student,0,0,.994021
14687,M,employed,1,12399,.41015893
14688,M,retired,1,26972,.20293888
14689,M,student,1,0,.7591815
14690,F,student,0,3805,.061306041
14691,M,student,0,0,.30983755
14692,M,employed,1,7674,.5221132
14693,M,retired,1,4432,.095526829
14694,F,employed,1,5588,.25107175
14695,M,employed,1,6113,.56880242
14696,F,unemployed,1,0,.54037464
14697,M,employed,1,12623,.69401842
14698,M,employed,1,8615,.42852324
14699,M,employed,1,13369,.12314924
14700,F,student,0,0,.86404717
14701,M,employed,0,18641,.54871744
14702,M,unemployed,1,0,.55189741
14703,F,retired,1,2503,.029670143
14704,F,unemployed,0,6944,.75057697
14705,M,employed,0,10176,.810269
14706,F,unemployed,1,5575,.55931067
14707,M,employed,1,11031,.57392102
14708,M,student,0,8843,.91118652
14709,F,student,0,0,.83969229
14710,F,unemployed,1,0,0
14711,M,employed,1,12788,.29186961
14712,F,retired,1,3332,.20916994
14713,F,unemployed,1,9223,.51280284
14714,M,employed,1,6375,0
14715,F,unemployed,1,0,.091291815
14716,M,employed,1,11677,.17585938
14717,F,student,0,0,.98294622
14718,F,employed,0,11608,.57857156
14719,F,employed,1,11970,.63241482
14720,M,unemployed,1,22681,0
14721,F,employed,1,5917,.72294557
14722,M,student,0,0,.76922184
14723,F,employed,0,63284,0
14724,F,unemployed,1,26288,.51195651
14725,M,employed,1,31591,.47740945
14726,F,unemployed,0,0,.77684361
14727,F,unemployed,1,12063,.517528
14728,M,employed,1,5965,.48083586
14729,M,employed,0,45304,.016029634
