id,sex,employment,married,income,digital3
123466,F,employed,1,5251,0
123467,M,student,0,0,.89079249
123468,M,employed,1,22726,.70171225
123469,M,employed,1,20153,.53399855
123470,M,employed,1,58941,0
123471,M,employed,0,31880,.8582623
123472,M,student,0,0,.14999263
123473,F,employed,0,7513,.57779336
123474,M,employed,1,8552,.080062956
123475,M,employed,0,33865,.74318153
123476,M,employed,1,18409,.78285265
123477,F,employed,1,13494,0
123478,M,employed,1,144348,.74718177
123479,M,employed,0,30616,0
123480,F,employed,1,28902,.65014207
123481,M,employed,1,30702,.31143484
123482,F,employed,1,13465,.14067179
123483,M,retired,0,5271,.1892155
123484,F,unemployed,0,12634,.73732084
123485,M,unemployed,0,0,.83058506
123486,F,retired,1,5054,0
123487,M,student,0,0,.85496539
123488,F,unemployed,1,0,.37687427
123489,M,employed,0,80037,.5133369
123490,M,student,0,0,.98186278
123491,F,student,0,18399,.86906713
123492,F,student,0,0,.94418448
123493,M,employed,0,12695,.64261401
123494,F,employed,1,38104,.20526712
123495,F,employed,0,8898,.3696101
123496,F,student,0,4865,.87209427
123497,F,unemployed,1,0,.81143248
123498,M,student,0,0,.46180072
123499,M,employed,1,10024,.87768382
123500,M,student,0,7778,.75965744
123501,M,employed,1,30908,.59305942
123502,M,employed,1,5271,.60707402
123503,M,student,0,0,.86214006
123504,F,retired,1,10797,0
123505,M,student,0,3788,.89400923
123506,F,employed,0,1000000,.25384122
123507,F,student,0,0,.33633327
123508,M,employed,1,19100,0
123509,M,unemployed,1,0,0
123510,M,employed,1,6451,.55058193
123511,M,employed,1,80905,.64535785
123512,M,retired,1,13134,0
123513,F,employed,1,13459,0
123514,F,employed,1,9782,.66607374
123515,M,student,0,0,.7676779
123516,F,employed,0,6189,.52743292
123517,M,employed,0,10026,.13888553
123518,M,employed,1,8351,.52855933
123519,F,student,0,13237,.9674961
123520,F,employed,1,7753,.33924574
123521,M,employed,1,13561,.20079096
123522,F,employed,1,6904,0
123523,M,employed,1,6605,.63070071
123524,M,unemployed,1,8632,.56786764
123525,F,employed,1,69585,.59919655
123526,M,student,1,9816,.9659003
123527,F,retired,1,16463,.12646353
123528,M,unemployed,1,13380,.34562492
123529,M,unemployed,1,0,.56196362
123530,F,unemployed,1,13835,0
123531,M,employed,1,11294,.79109275
123532,M,retired,0,11667,0
123533,F,employed,1,22688,.60731977
123534,F,employed,0,1000000,.54655898
123535,F,unemployed,0,18355,.63784933
123536,F,student,0,3919,.89942491
123537,M,employed,1,8573,.94376779
123538,M,employed,0,12404,.52546614
123539,M,unemployed,0,10504,0
123540,F,retired,0,26289,0
123541,M,unemployed,0,0,0
123542,M,unemployed,0,18918,.11258226
123543,M,employed,1,20230,0
123544,F,student,0,0,.990421
123545,M,employed,1,13441,.10950494
123546,F,employed,1,6665,.015969688
123547,M,employed,1,16733,.60582334
123548,M,student,0,0,.024372254
123549,M,employed,1,8501,.084144548
123550,F,employed,1,9707,.11813709
123551,M,employed,1,80739,.63082796
123552,M,unemployed,1,0,0
123553,M,employed,1,6926,.27638558
123554,M,employed,0,34207,.47345731
123555,M,employed,1,10208,.61472094
123556,F,employed,1,12140,.78539592
123557,M,employed,1,10601,0
123558,M,employed,0,10764,.51704061
123559,F,student,0,0,.41834524
123560,M,employed,1,10788,.2916953
123561,F,student,0,0,.68452501
123562,M,employed,1,19934,.59715587
123563,F,unemployed,1,5520,.26763096
123564,M,employed,1,13680,.60350657
123565,F,student,1,0,.84341419
123566,M,unemployed,0,12538,.53656113
123567,F,retired,1,3530,.27363992
123568,M,retired,0,37871,.2633616
123569,F,employed,0,16395,0
123570,F,unemployed,1,12117,.31890568
123571,F,student,0,0,0
123572,M,employed,0,15430,.45023075
123573,F,employed,0,12069,0
123574,M,student,0,22030,.83586437
123575,M,employed,1,36691,.54957491
123576,F,unemployed,1,0,.66642666
123577,F,retired,0,14095,.27701363
123578,F,employed,0,6389,0
123579,F,employed,0,9806,.6113807
123580,M,employed,1,7841,.77914745
123581,F,employed,1,9902,.88574058
123582,F,employed,1,9074,.15716588
123583,M,employed,1,8732,.59991407
123584,M,unemployed,1,0,.62616748
123585,F,employed,1,11828,.74774259
123586,M,student,1,0,.80667228
123587,F,unemployed,1,0,.75492686
123588,F,employed,0,9351,0
123589,F,employed,1,10820,.65184218
123590,M,student,0,6280,.81159401
123591,M,employed,1,6929,0
123592,M,employed,1,9077,.59969932
123593,F,employed,1,7935,.54809064
123594,F,employed,1,20648,.86374336
123595,M,student,0,0,.93276495
123596,F,employed,1,8411,.15946807
123597,M,employed,0,163755,.44062617
123598,M,employed,0,9945,.2687248
123599,M,employed,1,23540,0
123600,M,employed,0,45011,.70862281
123601,M,retired,1,28313,.27111417
123602,M,retired,1,4070,.22157264
123603,F,student,1,0,.62778234
123604,M,retired,1,93465,.21708477
123605,M,employed,0,21682,.27246836
123606,M,retired,0,5560,.12733367
123607,M,unemployed,1,0,.40570685
123608,F,employed,1,16704,.42721912
123609,F,employed,0,11518,.33686158
123610,M,retired,1,5804,.39807266
123611,F,unemployed,0,0,.4978683
123612,M,student,0,0,.98838377
123613,F,employed,1,21551,.20067775
123614,M,unemployed,0,17883,.1594463
123615,F,student,0,0,.56565875
123616,M,retired,0,5726,0
123617,F,employed,1,4702,.64502621
123618,M,student,0,23734,.97764099
123619,F,employed,0,5367,.6320321
123620,M,employed,0,15490,.18067066
123621,M,student,0,0,.13989489
123622,F,employed,1,7525,0
123623,M,employed,1,14825,.78729206
123624,M,student,0,0,.9072206
123625,F,unemployed,1,0,.27327809
123626,M,employed,1,168804,.85834855
123627,M,employed,1,6794,.58321261
123628,F,employed,0,9463,.15546328
123629,F,employed,1,10922,.83594704
123630,M,retired,0,29186,.11201334
123631,M,student,0,0,.93979621
123632,F,unemployed,1,0,.51055586
123633,M,employed,1,7074,.20289049
123634,M,student,0,46878,.84066838
123635,F,unemployed,0,7760,.078789808
123636,M,unemployed,0,13301,.52211785
123637,M,student,0,32589,.97413898
123638,M,student,0,0,.93245637
123639,F,employed,1,64382,0
123640,M,retired,0,9230,0
123641,M,employed,1,14189,.55288929
123642,F,student,0,0,.33192068
123643,M,retired,1,17743,0
123644,F,employed,1,28961,0
123645,M,retired,0,34035,0
123646,M,employed,1,11903,0
123647,M,retired,1,3889,.021412376
123648,F,employed,1,19711,.43570438
123649,F,employed,1,4827,.52900583
123650,F,employed,1,5116,.059406523
123651,F,employed,1,11885,.32598305
123652,M,employed,1,6504,.32087737
123653,M,unemployed,1,21790,.88160837
123654,M,student,0,0,.93268704
123655,F,employed,1,6248,.12769647
123656,F,employed,0,8635,.95778149
123657,F,employed,0,6570,.52525276
123658,M,employed,1,22955,.59639931
123659,M,employed,1,20424,0
123660,F,employed,1,12737,.76496142
123661,F,employed,1,7395,0
123662,M,student,0,4925,.81321955
123663,M,student,1,6333,.86967725
123664,M,employed,1,13209,.84552574
123665,M,student,0,0,.73360622
123666,M,retired,1,5990,.16686408
123667,M,student,0,0,.85861003
123668,F,retired,1,1631,.29346469
123669,F,retired,0,64270,.28727946
123670,M,employed,1,49391,.0022586323
123671,F,employed,0,9353,.50611168
123672,M,employed,1,8616,.54025668
123673,F,unemployed,1,9377,.30565742
123674,M,employed,1,9075,.91327989
123675,F,employed,0,14514,.76702857
123676,M,retired,1,22555,.045572452
123677,F,student,0,0,0
123678,F,unemployed,1,5331,.52810502
123679,M,student,0,0,.14723445
123680,M,retired,0,9961,0
123681,F,unemployed,1,0,.48823959
123682,F,student,0,9466,.32463756
123683,M,employed,0,12276,0
123684,M,employed,1,12343,.57644182
123685,M,retired,0,84148,.072267972
123686,F,employed,1,14529,.16635531
123687,M,employed,0,17462,.5569765
123688,M,retired,1,7725,.33174604
123689,F,employed,0,19165,0
123690,F,employed,1,7267,.92621708
123691,M,employed,1,16189,.58461386
123692,M,employed,1,6108,.89952093
123693,F,student,0,0,.92068291
123694,M,retired,1,8576,.11627196
123695,M,retired,1,6125,.028850842
123696,M,student,0,0,.63251829
123697,F,employed,1,17553,.62552524
123698,M,employed,1,5576,0
123699,F,unemployed,1,0,.17456436
123700,M,employed,1,12127,.67998189
123701,M,employed,1,17255,.87264693
123702,F,employed,1,20448,.4124462
123703,M,unemployed,1,14261,.11655429
123704,M,student,0,0,.92638022
123705,M,unemployed,1,10621,.57492709
123706,M,student,0,5212,.92579007
123707,F,employed,1,12143,.063420393
123708,M,employed,1,8087,.65660787
123709,F,employed,1,7823,.038026586
123710,F,retired,1,3152,0
123711,F,employed,1,6921,.043694001
123712,M,unemployed,0,0,0
123713,M,employed,1,16800,.85667062
123714,M,employed,1,34913,0
123715,M,employed,1,7595,.39818093
123716,M,employed,1,11270,.34881842
123717,M,student,0,0,.50627536
123718,M,unemployed,1,0,.48369527
123719,M,employed,1,9529,.82789052
123720,F,employed,1,23577,0
123721,F,employed,0,19487,.85499001
123722,F,employed,1,8189,.072927602
123723,M,employed,1,10672,0
123724,F,retired,0,11285,.11210783
123725,F,employed,0,19176,.51463234
123726,M,employed,0,20514,.78182518
123727,M,employed,1,265655,.70962036
123728,F,employed,1,34909,.84488791
123729,F,student,0,0,.21519898
123730,M,employed,1,9190,0
123731,F,retired,1,7279,.25225407
123732,M,retired,1,26684,0
123733,F,employed,0,11531,.14834826
123734,M,employed,1,8903,0
123735,M,employed,1,9395,0
123736,M,employed,1,14513,0
123737,M,student,0,0,.85601842
123738,M,student,0,0,.41981637
123739,F,employed,1,9918,.43552274
123740,F,employed,1,6255,.15743302
123741,F,unemployed,0,0,.97459805
123742,F,unemployed,0,21366,.55276257
123743,M,student,0,15304,.96393704
123744,F,employed,1,17559,.19312078
123745,F,unemployed,1,0,0
123746,M,employed,1,39307,.31084123
123747,F,unemployed,1,0,.44712538
123748,F,student,0,0,.98102188
123749,F,employed,0,8316,.75950694
123750,F,unemployed,1,0,0
123751,F,employed,1,12007,.32743964
123752,M,employed,0,9538,.87663555
123753,F,employed,0,11073,.98269147
123754,M,employed,1,38581,.72519588
123755,F,student,0,0,.23355667
123756,M,employed,1,8764,.63871545
123757,F,employed,1,6426,0
123758,M,employed,1,19854,.59431785
123759,F,unemployed,1,0,.0668483
123760,M,student,0,0,.98853016
123761,M,employed,1,14778,.032080974
123762,F,employed,0,16371,0
123763,F,employed,1,10782,.65511423
123764,M,employed,1,20478,.24076328
123765,M,retired,1,4966,.37907046
123766,M,employed,1,5901,.54586601
123767,M,employed,0,18946,.82375109
123768,F,employed,0,18675,.82035232
123769,F,unemployed,0,0,.43311566
123770,M,employed,0,118199,0
123771,F,retired,1,9623,0
123772,F,unemployed,0,0,.41077101
123773,M,employed,1,25685,.37470135
123774,M,student,0,0,.84903514
123775,F,employed,0,24290,.064611062
123776,F,student,0,0,.8589949
123777,F,retired,0,7269,0
123778,M,student,0,6170,.39697748
123779,M,employed,1,33807,.80357718
123780,M,employed,0,7372,.13286908
123781,F,student,0,0,.87960613
123782,M,employed,0,6056,.77454364
123783,M,employed,0,9076,.54359043
123784,F,employed,1,6161,.37450641
123785,M,student,0,13479,.37879694
123786,F,student,0,0,.78059101
123787,F,student,0,32892,.72696352
123788,F,employed,1,14870,.13492049
123789,M,student,0,0,.86245865
123790,F,employed,1,37251,.61539316
123791,F,employed,0,13744,0
123792,M,retired,1,7629,0
123793,F,unemployed,1,8170,0
123794,F,unemployed,1,9484,0
123795,F,student,0,0,.88720471
123796,M,employed,1,5573,.68881923
123797,M,employed,1,11868,.86928946
123798,F,employed,0,15118,.85510576
123799,M,student,0,4177,.89470577
123800,F,student,0,0,0
123801,F,employed,1,11274,.67013943
123802,F,unemployed,1,13296,.52906948
123803,M,employed,1,6340,.68142945
123804,M,student,0,9501,.65815192
123805,M,employed,0,21607,.88961875
123806,M,employed,0,15523,.12622264
123807,F,student,0,5521,.84479672
123808,F,unemployed,0,9076,.61075622
123809,F,employed,1,95843,.7790271
123810,F,employed,1,6766,.69174373
123811,M,student,1,0,.92614293
123812,F,employed,1,6334,0
123813,M,employed,1,7043,.5355981
123814,F,employed,0,6719,.14938354
123815,M,employed,1,20786,.58964097
123816,F,employed,0,11701,.51916134
123817,M,employed,1,15495,0
123818,M,employed,1,12614,.86748159
123819,M,unemployed,1,0,.62423098
123820,F,employed,0,9332,0
123821,F,unemployed,1,26579,.72073758
123822,F,employed,0,11726,.13233191
123823,M,employed,1,7437,.53582579
123824,M,student,0,10224,.58028889
123825,M,retired,1,4047,0
123826,M,unemployed,0,41360,.045682382
123827,M,employed,1,6989,.24687339
123828,M,employed,1,26240,.63500571
123829,M,employed,1,28148,.58464652
123830,M,employed,1,78578,0
123831,M,employed,0,9209,0
123832,F,retired,0,3888,0
123833,F,unemployed,0,18794,.096382663
123834,F,employed,1,5465,.8673985
123835,F,student,0,0,0
123836,F,retired,1,12671,.22609822
123837,F,employed,1,19799,.34704146
123838,M,employed,0,27584,.65630984
123839,F,employed,1,64899,.75870061
123840,M,employed,1,8017,.7467007
123841,M,employed,1,14296,0
123842,M,employed,1,10212,.28779089
123843,M,employed,1,27077,.66937429
123844,F,student,0,31280,.53774899
123845,M,retired,1,6377,.27835804
123846,F,employed,1,8815,.63715082
123847,F,unemployed,1,0,.60047096
123848,M,employed,1,10683,.47992563
123849,M,employed,1,32317,0
123850,M,student,0,0,.95025647
123851,M,student,0,26876,.75001031
123852,F,retired,0,6683,.20383163
123853,M,employed,1,20008,.90600926
123854,M,employed,1,33382,.5806464
123855,M,unemployed,1,0,.034227993
123856,F,employed,1,16006,.539671
123857,M,employed,1,20973,.42782798
123858,F,employed,0,8132,.57122475
123859,M,employed,0,7275,.54191345
123860,M,employed,0,13697,.86851066
123861,M,employed,1,28911,.62538779
123862,M,employed,1,27507,.55709261
123863,M,unemployed,0,0,0
123864,M,employed,1,34821,.8271606
123865,M,employed,1,27079,0
123866,M,unemployed,1,5468,0
123867,F,employed,1,9378,.13899371
123868,M,employed,1,13508,.86415976
123869,F,student,0,15464,.49055311
123870,M,employed,1,19645,.56871569
123871,M,retired,1,5340,.27435842
123872,F,employed,1,44659,.44686085
123873,M,retired,1,26940,.057972342
123874,F,employed,1,4485,0
123875,F,retired,1,9898,0
123876,M,student,0,9997,.7857976
123877,F,unemployed,1,0,.65166456
123878,M,employed,1,22471,.2793479
123879,M,student,0,9231,0
123880,F,employed,1,7899,.64409596
123881,M,employed,1,17731,.62470466
123882,M,employed,0,14880,.7273044
123883,M,employed,0,10563,.51843005
123884,M,employed,1,22867,.064326286
123885,M,employed,0,14529,0
123886,F,unemployed,1,0,.66294807
123887,F,unemployed,1,0,0
123888,M,employed,0,39895,.096215777
123889,F,employed,1,13703,.5923239
123890,M,retired,0,4745,0
123891,F,employed,1,16108,.73979253
123892,F,unemployed,1,23108,.53615475
123893,M,unemployed,0,17713,.50312865
123894,M,retired,1,6833,.094366193
123895,F,unemployed,0,0,.57875955
123896,M,unemployed,1,0,.77245611
123897,M,student,0,0,.75381649
123898,M,retired,0,8567,0
123899,M,employed,1,61582,.53771001
123900,M,employed,1,6358,.85032272
123901,M,employed,0,6820,.52872586
123902,F,employed,1,14018,.13552551
123903,M,employed,1,17563,.7698952
123904,M,employed,1,8173,0
123905,M,student,0,0,.86988235
123906,F,employed,0,12092,.91388291
123907,M,employed,1,12377,0
123908,M,employed,0,8704,.15867828
123909,M,employed,1,32492,.920973
123910,M,student,0,0,.81741577
123911,F,unemployed,1,0,.15723871
123912,M,employed,1,6684,.12112867
123913,F,employed,1,5727,0
123914,M,unemployed,1,19462,.059269704
123915,M,employed,1,166071,.43931162
123916,F,employed,1,7596,0
123917,M,employed,1,29227,.61843729
123918,M,employed,0,6806,.54538822
123919,F,employed,1,4365,.54285318
123920,F,employed,1,7890,.31581178
123921,F,employed,1,6239,.7039758
123922,M,employed,1,48323,.71245885
123923,F,student,0,11590,.86952889
123924,M,retired,1,7525,.2435008
123925,M,employed,0,5234,.57088715
123926,F,unemployed,0,0,.11620767
123927,M,employed,0,6634,.5456332
123928,M,employed,1,7159,.87124097
123929,F,employed,1,7987,.25956658
123930,M,employed,1,80435,.012666523
123931,F,unemployed,0,0,.51958776
123932,M,employed,1,49509,.020916292
123933,M,retired,0,35874,0
123934,M,employed,1,9804,0
123935,M,unemployed,1,0,.1275921
123936,M,retired,0,45,.26866513
123937,M,employed,0,20500,.43079492
123938,M,employed,1,13815,.91476244
123939,M,unemployed,0,17461,.16153009
123940,M,employed,1,34450,.86551571
123941,M,employed,0,10551,.76729918
123942,F,employed,1,7739,.76240295
123943,M,employed,0,17093,0
123944,M,employed,1,15311,.50498551
123945,F,employed,1,36386,.4054285
123946,F,employed,1,10041,.64701563
123947,F,employed,1,33192,.82872742
123948,F,employed,1,11872,.4802165
123949,M,employed,0,22084,.88467497
123950,M,retired,0,7469,0
123951,F,unemployed,0,13259,.080076441
123952,F,employed,1,12656,.57809359
123953,M,employed,0,6205,.61501426
123954,M,student,0,19266,.92526364
123955,M,student,1,0,.95135438
123956,M,employed,0,49251,0
123957,M,unemployed,1,7410,.62149709
123958,F,employed,1,24668,.23023936
123959,M,unemployed,0,0,.93842256
123960,F,student,0,0,.94974941
123961,F,employed,1,13265,.70649832
123962,M,employed,1,12731,.79165351
123963,F,employed,1,5153,0
123964,F,student,0,0,.76234865
123965,F,unemployed,1,8336,.59953833
123966,F,employed,1,7788,.56189322
123967,F,student,0,0,.46068212
123968,F,student,0,0,.18400814
123969,F,employed,1,6776,0
